STAR_ID_g,RA_g,DEC_g,MEDIAN_g,MEAN_g,CLIPPED_MEAN_g,CLIPPED_SIGMA_g,N_NOTCLIPPED_g,RESIDUALS_g,CLIPPED_MEAN_ERROR_g,STAR_ID_r,RA_r,DEC_r,MEDIAN_r,MEAN_r,CLIPPED_MEAN_r,CLIPPED_SIGMA_r,N_NOTCLIPPED_r,RESIDUALS_r,CLIPPED_MEAN_ERROR_r,STAR_ID_i,RA_i,DEC_i,MEDIAN_i,MEAN_i,CLIPPED_MEAN_i,CLIPPED_SIGMA_i,N_NOTCLIPPED_i,RESIDUALS_i,CLIPPED_MEAN_ERROR_i,STAR_ID_z,RA_z,DEC_z,MEDIAN_z,MEAN_z,CLIPPED_MEAN_z,CLIPPED_SIGMA_z,N_NOTCLIPPED_z,RESIDUALS_z,CLIPPED_MEAN_ERROR_z,STAR_ID_Y,RA_Y,DEC_Y,MEDIAN_Y,MEAN_Y,CLIPPED_MEAN_Y,CLIPPED_SIGMA_Y,N_NOTCLIPPED_Y,RESIDUALS_Y,CLIPPED_MEAN_ERROR_Y
1901,30.8360754286,0.404126285714,15.8513,15.8491857143,15.8491857143,0.0163892324035,7,0.0130163265306,0.00619454758841,1753,30.8360718571,0.404122714286,15.2692,15.2649285714,15.2649285714,0.019255849893,7,0.0161673469388,0.00727802715716,2237,30.8360598571,0.404117714286,15.0457,15.0480857143,15.0480857143,0.0293223673071,7,0.0212979591837,0.0110828131066,2320,30.8360614286,0.404114571429,14.9834,14.9734,14.9734,0.0229366830333,7,0.0218857142857,0.00866925131527,545,30.8360605556,0.404122111111,15.0001,15.0029888889,15.0029888889,0.0160771365917,9,0.0115851851852,0.00535904553056
1902,30.8277542857,0.443442,16.9503,16.9560428571,16.9560428571,0.0122026761869,7,0.0100489795918,0.00461217807429,1754,30.8277512857,0.443446571429,16.5377,16.5361,16.5361,0.0246697617106,7,0.0214,0.00932429348421,2238,30.8277395714,0.443436,16.3646,16.3706428571,16.3706428571,0.0266291385593,7,0.0223469387755,0.0100648683222,2321,30.8277375714,0.443431,16.3563,16.3564,16.3564,0.0398911375764,7,0.0360571428571,0.0150774327918,546,30.8277376667,0.443447777778,16.4678,16.4719,16.4719,0.0235239830339,9,0.0167333333333,0.00784132767796
1903,30.826245,0.36381275,19.6332,19.63595,19.63595,0.0289893514933,4,0.021775,0.0144946757466,1755,30.826234,0.363813,19.1369,19.1238,19.1238,0.029422984213,5,0.02508,0.0131583585602,2448,30.82623025,0.3638015,18.94425,18.9427,18.9427,0.0429329127826,4,0.03935,0.0214664563913,2607,30.8262386667,0.363808333333,18.8428,18.8444,18.8444,0.0424728933164,3,0.0352,0.0245217363895,547,30.8262237143,0.363805428571,18.8624,18.8564285714,18.8564285714,0.0333616424007,7,0.0272244897959,0.0126095155887
1904,30.8092163333,0.443699333333,19.7793,19.7733333333,19.7733333333,0.0288467598797,3,0.0252888888889,0.0166546845818,1756,30.809219,0.443696,18.37425,18.3715833333,18.3715833333,0.0130809551979,6,0.01055,0.00534027759717,2447,30.8092096667,0.443690166667,17.6698,17.6717,17.6717,0.0254026245363,6,0.0246666666667,0.0103705780402,2322,30.8092006667,0.443676333333,17.3305,17.3177166667,17.3177166667,0.0424047723991,6,0.0377444444444,0.0173116758395,548,30.809201625,0.443694375,17.2379,17.2393,17.2393,0.0167370845729,8,0.0125,0.00591745299939
1905,30.8064931667,0.373184166667,19.0249,19.0196333333,19.0196333333,0.0302732922264,6,0.0281,0.0123590197981,1757,30.806493,0.3731672,18.1429,18.13178,18.13178,0.0179262265968,5,0.017264,0.0080168522501,2239,30.8064847143,0.373160285714,17.8005,17.7906285714,17.7906285714,0.0237621376074,7,0.0210163265306,0.00898124381836,2323,30.8064841667,0.3731615,17.6209,17.6217666667,17.6217666667,0.0126477490312,6,0.0114333333333,0.00516342192019,549,30.8064787778,0.373159111111,17.5518,17.5462333333,17.5462333333,0.0267066783159,9,0.0210518518519,0.00890222610529
1906,30.792423,0.40013975,19.51215,19.499725,19.499725,0.0247858200389,4,0.0213625,0.0123929100194,1758,30.7924244286,0.400133857143,18.2268,18.2201142857,18.2201142857,0.0124209993354,7,0.0111224489796,0.00469469646805,2240,30.7924082857,0.400129857143,17.0801,17.0822857143,17.0822857143,0.0111258294807,7,0.00989795918367,0.00420516827645,2324,30.7924034286,0.400126571429,16.4857,16.4827857143,16.4827857143,0.0215032508221,7,0.018787755102,0.00812746486496,550,30.7924037778,0.400127,16.2357,16.2370555556,16.2370555556,0.0113591970678,9,0.0105061728395,0.00378639902259
1907,30.7826881429,0.445833428571,18.7154,18.7120428571,18.7120428571,0.0202103125828,7,0.016693877551,0.0076387801447,1759,30.7826778571,0.445833428571,17.6629,17.6616285714,17.6616285714,0.0218823290929,7,0.0170244897959,0.00827074298382,2241,30.782674,0.445819142857,17.2124,17.2097571429,17.2097571429,0.0158528823105,7,0.0128204081633,0.00599182630817,2325,30.7826741667,0.445814666667,16.9476,16.9449333333,16.9449333333,0.0233571307218,6,0.0220333333333,0.00953550868732,551,30.7826667778,0.445824444444,16.8797,16.8748777778,16.8748777778,0.0132248736837,9,0.0100518518519,0.00440829122791
1908,30.7685024286,0.428683857143,17.1462,17.1539714286,17.1539714286,0.0141670356094,7,0.0138530612245,0.00535463614823,1761,30.7684954286,0.428690142857,16.8303,16.8250857143,16.8250857143,0.0205198460431,7,0.017787755102,0.00775577279591,2243,30.7684881429,0.428685428571,16.6912,16.6878857143,16.6878857143,0.010417077815,7,0.00862040816327,0.00393728532665,2327,30.7684838333,0.428683666667,16.6758,16.6756833333,16.6756833333,0.0174687737279,6,0.0152833333333,0.0071315970109,553,30.7684766667,0.428689777778,16.768,16.7733333333,16.7733333333,0.0175282628917,9,0.0138444444444,0.00584275429723
1909,30.75391625,0.45569,19.74375,19.7314,19.7314,0.0249502504997,4,0.0215,0.0124751252499,1763,30.7539015,0.455701166667,18.2567,18.25765,18.25765,0.017577044689,6,0.0163833333333,0.0071757984457,2244,30.7538951429,0.455692857143,16.8397,16.8470571429,16.8470571429,0.0195276987996,7,0.016693877551,0.00738077638588,2328,30.7538948,0.4556886,16.069,16.0703,16.0703,0.0116706469401,5,0.00928,0.00521927197988,555,30.753886,0.455690888889,15.7509,15.7411111111,15.7411111111,0.0201429030482,9,0.0157185185185,0.00671430101607
1910,30.7407261429,0.358105571429,17.4341,17.4303571429,17.4303571429,0.0134246954893,7,0.0120775510204,0.00507405795591,1764,30.7407166,0.3581028,16.9218,16.92542,16.92542,0.00930148375261,5,0.008104,0.00415974999249,2245,30.7407121429,0.358094,16.719,16.7155571429,16.7155571429,0.0192622396816,7,0.0162489795918,0.00728044227023,2329,30.7406982,0.3581,16.6323,16.63364,16.63364,0.0243958685027,5,0.019928,0.0109101640684,556,30.7406951111,0.358091888889,16.6351,16.6397333333,16.6397333333,0.0147621889374,9,0.0124814814815,0.00492072964579
1911,30.7277295714,0.352059428571,18.1917,18.1940571429,18.1940571429,0.0182647089174,7,0.0150367346939,0.00690341108063,1766,30.7277148333,0.352059333333,17.89745,17.8984166667,17.8984166667,0.0194178111251,6,0.0138166666667,0.00792728819636,2246,30.7277145,0.352060333333,17.76815,17.7821833333,17.7821833333,0.0412856478964,6,0.0303055555556,0.0168547951744,2331,30.7276991667,0.352053166667,17.74085,17.7406333333,17.7406333333,0.00769083148228,6,0.00606666666667,0.00313976880489,558,30.7276975,0.3520455,17.8001,17.794625,17.794625,0.0243457260109,8,0.0187625,0.00860751397762
1912,30.7260701429,0.392891857143,14.9585,14.9572,14.9572,0.0122504810401,7,0.00957142857143,0.00463024661044,1767,30.7260544286,0.392887857143,14.5816,14.5816285714,14.5816285714,0.00703678382009,7,0.00588979591837,0.00265965428824,2247,30.7260547143,0.392880714286,14.4405,14.4468857143,14.4468857143,0.0186189940323,7,0.0160367346939,0.00703731826739,2332,30.7260431429,0.392878857143,14.4416,14.4423285714,14.4423285714,0.0129137484085,7,0.0101469387755,0.00488093811181,559,30.7260397778,0.392888,14.4704,14.4764222222,14.4764222222,0.00970174987398,9,0.00882962962963,0.00323391662466
1913,30.6993226667,0.3944495,18.43075,18.43455,18.43455,0.0262043730447,6,0.0201,0.0106978904982,1769,30.6993054286,0.394444428571,17.5731,17.5760857143,17.5760857143,0.0119499466313,7,0.0108693877551,0.00451665528097,2249,30.6993042857,0.394442142857,17.2791,17.2738571429,17.2738571429,0.0125918178811,7,0.00976326530612,0.00475925980966,2334,30.6992964286,0.394435,17.1139,17.1143142857,17.1143142857,0.0179443129528,7,0.0139591836735,0.00678231278871,561,30.6992861111,0.394439777778,17.0648,17.0693444444,17.0693444444,0.0163842140225,9,0.0138148148148,0.00546140467417
1914,30.693036,0.4255025,19.4831,19.4817,19.4817,0.032453197069,4,0.0262,0.0162265985345,1770,30.6930088571,0.425486428571,18.1273,18.1241,18.1241,0.0124830170346,7,0.0103428571429,0.00471813695504,2250,30.6930031429,0.425483142857,17.3916,17.3925857143,17.3925857143,0.0138934135034,7,0.012012244898,0.0052512167131,2335,30.693002,0.425477285714,16.9674,16.965,16.965,0.00973418130683,7,0.00868571428571,0.00367917470781,562,30.6929963333,0.425485777778,16.7915,16.7961333333,16.7961333333,0.0189529827614,9,0.0151925925926,0.00631766092048
1915,30.6900408571,0.452182428571,18.1051,18.1161571429,18.1161571429,0.0311377977542,7,0.0248653061224,0.0117689813188,1771,30.6900258571,0.452172714286,16.7936,16.795,16.795,0.0147880260443,7,0.0104857142857,0.00558934847067,2251,30.6900228571,0.452166285714,16.1395,16.1434428571,16.1434428571,0.0134096827642,7,0.0119632653061,0.0050683836792,2336,30.6900204286,0.452167428571,15.8098,15.8041857143,15.8041857143,0.0188743536178,7,0.0157346938776,0.00713383511854,563,30.6900094444,0.452167111111,15.6909,15.6906222222,15.6906222222,0.0063273265862,9,0.0049975308642,0.00210910886207
1916,29.5805445714,0.0476882857143,17.797,17.8008142857,17.8008142857,0.0236254964315,7,0.0183918367347,0.0089295983083,497,29.5805722857,0.0476645714286,16.7697,16.7715285714,16.7715285714,0.00848405467176,7,0.0068612244898,0.00320667125299,1289,29.5805857143,0.047674,16.405,16.4075428571,16.4075428571,0.0166620061511,7,0.0135346938775,0.00629764637418,1896,29.5805857143,0.047677,16.224,16.2200428571,16.2200428571,0.0151863526274,7,0.0138081632653,0.00573990176773,857,29.58059,0.04766,16.1502,16.1541888889,16.1541888889,0.0111218947671,9,0.00887407407407,0.00370729825569
1917,29.5767277143,0.144001714286,16.4753,16.4793142857,16.4793142857,0.0162459162844,7,0.0131632653061,0.00614037918697,498,29.5767522857,0.143985285714,16.048,16.0444571429,16.0444571429,0.0129041363405,7,0.0111632653061,0.00487730509157,1290,29.576758,0.143997428571,15.8902,15.8862428571,15.8862428571,0.0113282021197,7,0.0101795918367,0.00428165794432,1897,29.576764,0.143981571429,15.8506,15.8543285714,15.8543285714,0.00846956134565,7,0.00700408163265,0.00320119329063,858,29.576769,0.143982285714,15.8415,15.8374428571,15.8374428571,0.0124063183376,7,0.0101510204082,0.00468914757246
1918,29.5608316667,0.0186213333333,20.1693,20.1686,20.1686,0.0258468566754,3,0.0213333333333,0.0149226896593,500,29.5608811667,0.0185836666667,18.57315,18.5729833333,18.5729833333,0.0175375232636,6,0.0135833333333,0.00715966389135,1790,29.5608996667,0.0185936666667,17.15835,17.1653666667,17.1653666667,0.0143206921,6,0.0132555555556,0.00584639806807,1899,29.5609004286,0.0185855714286,16.415,16.4128714286,16.4128714286,0.0117358686191,7,0.00937551020408,0.00443574139793,860,29.5609002222,0.0185754444444,16.0976,16.0925222222,16.0925222222,0.0106981595279,9,0.00928148148148,0.00356605317596
1919,29.5499197143,0.0535438571429,15.6264,15.6224714286,15.6224714286,0.0136941816931,7,0.0114408163265,0.00517591416694,501,29.5499464286,0.0535308571429,15.1413,15.1439857143,15.1439857143,0.00680198050391,7,0.00638367346939,0.00257090697658,1292,29.54996,0.0535337142857,14.9507,14.9469142857,14.9469142857,0.00787444847437,7,0.00732653061224,0.00297626176785,1901,29.5499614286,0.0535347142857,14.8729,14.8727142857,14.8727142857,0.00850687597038,7,0.00658367346939,0.0032152968931,862,29.5499686667,0.0535234444444,14.8859,14.8846777778,14.8846777778,0.0126382820367,9,0.0104518518519,0.0042127606789
1920,29.5433742857,0.137384,16.1274,16.1284,16.1284,0.0102922994793,7,0.0076,0.00389012354874,502,29.5433957143,0.137368,15.731,15.7296571429,15.7296571429,0.00782557293984,7,0.00659183673469,0.0029577885522,1293,29.5434097143,0.137375285714,15.5766,15.5742,15.5742,0.00642250507423,7,0.00614285714286,0.00242747874578,1902,29.5434054286,0.137367285714,15.5662,15.5655428571,15.5655428571,0.0112041901783,7,0.00923673469388,0.00423478583623,863,29.543415125,0.137368375,15.58465,15.584925,15.584925,0.0122098065095,8,0.00905625,0.00431681848993
1921,29.5346704286,0.0522044285714,16.4004,16.4034,16.4034,0.00691850520602,7,0.00605714285714,0.0026149491742,504,29.534694,0.0521875714286,15.8802,15.8788857143,15.8788857143,0.00673740699834,7,0.00550204081633,0.00254650048557,1295,29.534706,0.0521987142857,15.6627,15.6606,15.6606,0.0103438042187,7,0.00905714285714,0.00390959051042,1904,29.5347121429,0.0521965714286,15.54,15.5431142857,15.5431142857,0.0115848951622,7,0.0108734693878,0.00437867879484,865,29.534715,0.052184875,15.5401,15.5394875,15.5394875,0.0118566898311,8,0.0111125,0.00419197289098
1922,29.5330654286,0.0511228571429,17.6671,17.6702285714,17.6702285714,0.0120890404069,7,0.0109469387755,0.00456922778657,505,29.5330882857,0.0511071428571,17.2256,17.2172571429,17.2172571429,0.0159464153735,7,0.0130326530612,0.00602717848304,1296,29.5331055714,0.0511191428571,17.0445,17.0431857143,17.0431857143,0.0116323967032,7,0.00967346938776,0.00439663268977,1905,29.5331048571,0.0511155714286,16.9724,16.9769571429,16.9769571429,0.0135913688097,7,0.0115224489796,0.00513705454965,866,29.533105625,0.05110375,16.9879,16.990275,16.990275,0.0162337418669,8,0.01446875,0.00573949447905
1923,29.5178194,0.1437894,19.6176,19.58572,19.58572,0.0644407138384,5,0.057816,0.0288187633322,2595,29.5178216,0.1437694,19.2614,19.27146,19.27146,0.0221829303745,5,0.019312,0.00992050805151,1298,29.51784375,0.143798,19.09015,19.10195,19.10195,0.0486871903071,4,0.043,0.0243435951536,1907,29.5178582,0.143776,19.1649,19.18734,19.18734,0.0700430324872,5,0.062048,0.0313241963983,2466,29.517866,0.143761,19.1771,19.17245,19.17245,0.031582788034,4,0.0303,0.015791394017
1924,29.515828,0.0986675714286,17.4314,17.4341285714,17.4341285714,0.0172018864651,7,0.0146326530612,0.00650170195256,506,29.5158514286,0.0986598571429,17.0637,17.0670857143,17.0670857143,0.00906160322797,7,0.00838367346939,0.00342496408868,1299,29.5158657143,0.0986637142857,16.9281,16.9245857143,16.9245857143,0.00787154524155,7,0.00610612244898,0.00297516444899,1908,29.5158614286,0.0986594285714,16.9266,16.9219428571,16.9219428571,0.0125585323463,7,0.0116367346939,0.00474667906005,868,29.515871,0.0986542222222,16.9524,16.9517888889,16.9517888889,0.0135078943539,9,0.0102567901235,0.00450263145131
1925,29.5094307143,0.106542142857,18.1348,18.1344142857,18.1344142857,0.014759638843,7,0.0122408163265,0.0055786191171,507,29.509458,0.106526,17.3979,17.3958714286,17.3958714286,0.0139452720391,7,0.00978367346939,0.00527081739723,1332,29.5094731429,0.106537285714,17.1308,17.1274285714,17.1274285714,0.016640545517,7,0.0121020408163,0.0062895350169,1909,29.5094742857,0.106531,17.0113,17.0082857143,17.0082857143,0.0143436823895,7,0.0118734693878,0.00542140235535,869,29.5094801111,0.106526555556,16.978,16.9802444444,16.9802444444,0.0160706849132,9,0.0143382716049,0.00535689497108
1926,29.509014,0.0760326666667,19.5949,19.6083333333,19.6083333333,0.0192101246453,3,0.0181111111111,0.0110909706351,508,29.5090437143,0.0760147142857,18.0441,18.0408428571,18.0408428571,0.0156191144017,7,0.014293877551,0.00590347034372,1333,29.5090587143,0.0760225714286,16.5534,16.5512285714,16.5512285714,0.0139601181212,7,0.00925306122449,0.00527642868884,1910,29.5090627143,0.0760205714286,15.7449,15.7442285714,15.7442285714,0.0190365598847,7,0.0157102040816,0.00719514332474,870,29.5090657778,0.0760084444444,15.427,15.4221888889,15.4221888889,0.0119994855857,9,0.00943950617284,0.00399982852856
1927,29.492417,0.0066405,18.9108,18.918675,18.918675,0.0232233045667,4,0.0193625,0.0116116522834,509,29.4924535714,0.00663857142857,18.2259,18.2266857143,18.2266857143,0.0215966550698,7,0.0147224489796,0.00816276835222,1334,29.4924625714,0.00664285714286,17.9361,17.9318714286,17.9318714286,0.0332916855466,7,0.0265469387755,0.0125830743832,1912,29.4924585,0.0066485,17.8179,17.82295,17.82295,0.0338232538352,6,0.0277666666667,0.0138082855561,871,29.4924716667,0.00663533333333,17.7743,17.7654833333,17.7654833333,0.0370654563651,6,0.0292222222222,0.0151319091963
1928,29.482354,0.0160618571429,16.4083,16.4086142857,16.4086142857,0.0225269000195,7,0.0188163265306,0.00851436789441,510,29.4823807143,0.0160481428571,15.4326,15.4315,15.4315,0.00886163480564,7,0.00688571428571,0.00334938312931,1335,29.4823942857,0.0160534285714,14.9875,14.9880285714,14.9880285714,0.0065002668705,7,0.00548979591837,0.00245686994213,1913,29.4823935714,0.0160488571429,14.7305,14.7359857143,14.7359857143,0.0144456052211,7,0.0126979591837,0.0054599255647,872,29.4824055556,0.0160342222222,14.6163,14.6199666667,14.6199666667,0.019274969376,9,0.0160518518519,0.00642498979199
1929,29.4796841429,0.0711962857143,17.6323,17.6208857143,17.6208857143,0.0194242432154,7,0.0177020408163,0.0073416738505,511,29.4797041429,0.0711838571429,17.3425,17.3358285714,17.3358285714,0.0137785251425,7,0.0127387755102,0.00520779299432,1792,29.479725,0.0712,17.2368,17.23768,17.23768,0.0115057203164,5,0.009656,0.00514551455153,1914,29.4797167143,0.0711948571429,17.2216,17.2053571429,17.2053571429,0.0258393308816,7,0.0236204081633,0.00976634907957,873,29.4797191111,0.0711822222222,17.2559,17.2508222222,17.2508222222,0.0243519918317,9,0.0149209876543,0.00811733061058
1930,29.47507725,0.0471695,19.95585,19.9489,19.9489,0.0639259337046,4,0.0484,0.0319629668523,512,29.4751196667,0.0471545,18.767,18.7707833333,18.7707833333,0.0297797143856,6,0.0216833333333,0.0121575174884,1336,29.4751238333,0.0471548333333,18.266,18.2607,18.2607,0.0271832669118,6,0.0222,0.011097522246,1915,29.475127,0.0471568571429,17.9934,17.9829,17.9829,0.0236659490166,7,0.0203142857143,0.00894488794833,874,29.4751252222,0.0471366666667,17.9016,17.9074222222,17.9074222222,0.0177619929924,9,0.0161358024691,0.0059206643308
1931,30.1955493333,-0.637857333333,19.6874,19.6648666667,19.6648666667,0.0471119470576,3,0.0437111111111,0.0272000953157,968,30.195577,-0.637851333333,18.37085,18.3637166667,18.3637166667,0.020773173138,6,0.0179111111111,0.00848061242111,394,30.1955784286,-0.637866571429,17.7228,17.7164428571,17.7164428571,0.0199371051877,7,0.018093877551,0.0075355174556,2198,30.1955773333,-0.637853,17.36065,17.3589333333,17.3589333333,0.0141940911024,6,0.0118222222222,0.00579471342723,2279,30.195581,-0.637844,17.2499,17.261625,17.261625,0.0397457780777,8,0.0281125,0.0140522546011
1932,30.05747,-0.551581,15.9971,16.0147,16.0147,0.0278297887677,7,0.0241714285714,0.0105186714456,2471,30.0574888571,-0.551564428571,15.6317,15.6392428571,15.6392428571,0.0127135312778,7,0.0116775510204,0.00480526314949,1329,30.057492,-0.551576857143,15.4942,15.4888,15.4888,0.0198649008483,7,0.0166,0.00750822678052,1070,30.0574922857,-0.551564428571,15.4888,15.4826142857,15.4826142857,0.0162441575054,7,0.0124653061224,0.00613971443102,707,30.0574953333,-0.551567222222,15.5091,15.5132666667,15.5132666667,0.0105717653314,9,0.00936296296296,0.00352392177713
1933,30.0544452857,-0.645691571429,14.955,14.9522,14.9522,0.0132953267837,7,0.00971428571429,0.00502516118129,2469,30.0544711429,-0.645686571429,14.2774,14.2782714286,14.2782714286,0.0141539206366,7,0.0101591836735,0.00534967915443,2337,30.0544682,-0.6457074,14.0778,14.07864,14.07864,0.0189072049759,5,0.015328,0.00845555911812,1071,30.0544667143,-0.645700857143,13.9787,13.9829285714,13.9829285714,0.0137759328733,7,0.0113265306122,0.00520681320868,708,30.0544748889,-0.645695555556,14.0189,14.0137555556,14.0137555556,0.0145435064633,9,0.0113802469136,0.00484783548775
1934,30.0519318333,-0.549548,17.92875,17.92695,17.92695,0.0114777683661,6,0.0111166666667,0.00468577931382,2468,30.0519537143,-0.549538285714,16.738,16.7368142857,16.7368142857,0.00859093019601,7,0.00698367346939,0.00324706640419,1330,30.0519525714,-0.549550714286,16.2119,16.2097428571,16.2097428571,0.0174571194763,7,0.0140816326531,0.0065981709631,1072,30.0519591429,-0.549543428571,15.9463,15.9444714286,15.9444714286,0.00744690046466,7,0.00660408163265,0.00281466380968,709,30.0519577778,-0.549544,15.8209,15.8247444444,15.8247444444,0.0127911524206,9,0.0107703703704,0.00426371747353
1935,30.0450484286,-0.603970571429,17.6553,17.6586571429,17.6586571429,0.0100605107997,7,0.00877959183673,0.00380251566261,2467,30.0450735714,-0.603963142857,16.5143,16.5122285714,16.5122285714,0.00676032845477,7,0.00559591836735,0.00255516398177,1331,30.045073,-0.603983857143,16.0181,16.0117428571,16.0117428571,0.0195175274446,7,0.0161510204082,0.00737693197504,1073,30.0450728333,-0.6039735,15.7534,15.75385,15.75385,0.0121489025567,6,0.00971666666667,0.0049597686998,710,30.045075,-0.60397,15.6571,15.6538,15.6538,0.0141337264096,9,0.0123333333333,0.00471124213654
1936,30.0413156667,-0.513540666667,16.962,16.9584333333,16.9584333333,0.0113473442806,3,0.0102222222222,0.00655139227498,2522,30.04131025,-0.513519,16.5471,16.5496,16.5496,0.00573933794091,4,0.0049,0.00286966897046,2536,30.041318,-0.513529,16.4108,16.4108,16.4108,0.0042,2,0.0042,0.00296984848098,1074,30.0413166667,-0.513518333333,16.3845,16.3893333333,16.3893333333,0.00755351279575,3,0.00711111111111,0.00436102264595,2073,30.0413264,-0.5135196,16.3656,16.3648,16.3648,0.0107835059234,5,0.00812,0.0048225304561
1937,30.0398928333,-0.600307833333,18.84875,18.8492333333,18.8492333333,0.0311514936328,6,0.0252333333333,0.012717544021,2466,30.0399204286,-0.600307,17.6506,17.6522,17.6522,0.00957690674786,7,0.0078,0.00361973051201,1337,30.0399193333,-0.600319166667,17.137,17.1366,17.1366,0.00546168472177,6,0.00453333333333,0.00222972345071,1075,30.0399222857,-0.600312857143,16.8352,16.8321285714,16.8321285714,0.0182029600643,7,0.0155102040816,0.00688007220791,711,30.0399281111,-0.600312444444,16.7385,16.7437666667,16.7437666667,0.0154857640718,9,0.0134074074074,0.00516192135728
1938,30.0346633333,-0.6430205,18.85125,18.8648833333,18.8648833333,0.0355773062811,6,0.0269111111111,0.0145243744686,2465,30.034689,-0.643011285714,18.3994,18.3983857143,18.3983857143,0.0185367918762,7,0.0126204081633,0.00700624877277,1338,30.0346834286,-0.643028857143,18.2325,18.2250428571,18.2250428571,0.0360719066446,7,0.0269387755102,0.0136338991854,1076,30.0346823333,-0.643022,18.17495,18.1687,18.1687,0.0280294487994,6,0.0224,0.011442974555,2074,30.0346925714,-0.643023571429,18.2107,18.2143571429,18.2143571429,0.0349642207792,7,0.029693877551,0.013215233281
1939,30.0302898571,-0.549935142857,18.7391,18.7261428571,18.7261428571,0.0445716712448,7,0.0299551020408,0.0168465082332,2464,30.0303171429,-0.549928857143,17.9234,17.9242142857,17.9242142857,0.0114434545947,7,0.00878775510204,0.0043252192853,1339,30.0303177143,-0.549942571429,17.5616,17.5524142857,17.5524142857,0.0211758237196,7,0.018293877551,0.00800370905272,1077,30.0303167143,-0.549934571429,17.3646,17.3680857143,17.3680857143,0.00897495381149,7,0.00844081632653,0.00339221368764,712,30.0303255556,-0.549932,17.305,17.2997444444,17.2997444444,0.0194971856152,9,0.0135950617284,0.00649906187173
1940,30.0279765,-0.628729833333,18.4242,18.4260666667,18.4260666667,0.0178290649097,6,0.0157333333333,0.00727868526997,2463,30.0279997143,-0.628731714286,17.8262,17.8299,17.8299,0.0105030607784,7,0.0084,0.00396978383208,2338,30.0279985,-0.6287455,17.6118,17.6131,17.6131,0.0108245092267,6,0.0102333333333,0.00441908738693,1078,30.0279974286,-0.628741285714,17.4759,17.4704714286,17.4704714286,0.0193382459159,7,0.0154408163265,0.00730916992651,713,30.0279995556,-0.628735444444,17.501,17.4973666667,17.4973666667,0.0152615712021,9,0.0132814814815,0.00508719040069
1941,30.0262068,-0.619351,18.9421,18.93358,18.93358,0.0161643311028,5,0.015344,0.00722890863132,2462,30.026231,-0.619343857143,18.4448,18.4418571429,18.4418571429,0.0252056035234,7,0.0197632653061,0.00952682265261,1340,30.0262312857,-0.619354571429,18.3394,18.3343571429,18.3343571429,0.0490452519077,7,0.0317591836735,0.0185373627909,1079,30.0262308333,-0.6193535,18.15915,18.1460833333,18.1460833333,0.0266886628032,6,0.0238888888889,0.0108956009642,714,30.0262397778,-0.619347,18.2174,18.2496555556,18.2496555556,0.0513162549753,9,0.0461283950617,0.0171054183251
1942,30.0256565,-0.53356225,19.40795,19.391825,19.391825,0.0449734574499,4,0.0377125,0.022486728725,2461,30.0256678571,-0.533560857143,18.5993,18.6022285714,18.6022285714,0.0334633152779,7,0.0235755102041,0.0126479443242,1341,30.0256751667,-0.533562666667,18.2932,18.2964666667,18.2964666667,0.010056451771,6,0.00792222222222,0.00410552924364,1080,30.0256801429,-0.533565285714,18.1641,18.1653714286,18.1653714286,0.0148390136643,7,0.0133102040816,0.00560861997962,715,30.025691625,-0.533566875,18.0634,18.05815,18.05815,0.0350903476757,8,0.0288375,0.0124063113978
1943,30.0227115714,-0.535534428571,15.7564,15.7555428571,15.7555428571,0.0174212396757,7,0.014893877551,0.00658460967318,2460,30.0227335714,-0.535525428571,15.2506,15.249,15.249,0.0127909566268,7,0.00911428571429,0.00483452718073,1342,30.0227381429,-0.535531571429,15.064,15.0641714286,15.0641714286,0.0102698886189,7,0.0091387755102,0.00388165303971,1081,30.0227368571,-0.535526,15.0258,15.0297428571,15.0297428571,0.00704330627371,7,0.00633469387755,0.00266211954399,716,30.0227417778,-0.535524666667,15.0192,15.0199444444,15.0199444444,0.0116977786221,9,0.00804938271605,0.0038992595407
1944,30.0208248333,-0.537664833333,18.19725,18.1986833333,18.1986833333,0.00884145852724,6,0.00687777777778,0.00360951032895,2459,30.0208501429,-0.537653857143,16.9849,16.9819,16.9819,0.0113850779532,7,0.00988571428571,0.00430315498874,1343,30.02085,-0.537660285714,16.4294,16.4347,16.4347,0.00964424328662,7,0.00911428571429,0.0036451813314,1082,30.0208504286,-0.537657714286,16.1552,16.1558857143,16.1558857143,0.00463139243839,7,0.0038693877551,0.00175050180227,735,30.0208548889,-0.537655666667,16.0229,16.0235,16.0235,0.0131514257782,9,0.00951111111111,0.00438380859274
1945,30.0159676667,-0.535563333333,19.9993,20.0182666667,20.0182666667,0.0409984010528,3,0.0379555555556,0.0236704378842,2458,30.0159901429,-0.535573,19.0682,19.0666142857,19.0666142857,0.0202589259743,7,0.0168693877551,0.00765715427961,2339,30.0160018,-0.5355722,18.7147,18.7145,18.7145,0.00902551937564,5,0.00704,0.00403633497123,1083,30.0159942857,-0.535567857143,18.5135,18.5009285714,18.5009285714,0.023182734603,7,0.0214244897959,0.00876225006714,736,30.015998,-0.535569666667,18.41565,18.4211333333,18.4211333333,0.0423208249237,6,0.0343777777778,0.0172774044261
